 
9 7
-6.113474e-05 -5.739832e-04
-5.739832e-04 -3.097426e-03
 
9 8
-1.679446e-04 -6.334619e-04
-6.334619e-04 -2.205575e-03
 
9 9
9.326517e-06 -3.604537e-04
-3.604537e-04 -1.928482e-03
 
9 10
1.158138e-04 -2.620432e-04
-2.620432e-04 -1.462041e-03
 
9 14
-1.116056e-04 4.102867e-06
4.102867e-06 5.315521e-05
 
9 15
-9.897560e-06 -7.587545e-05
-7.587545e-05 -1.735651e-04
 
9 16
1.376418e-06 2.424086e-05
2.424086e-05 4.209038e-04
 
9 17
-2.218405e-06 -2.492521e-05
-2.492521e-05 -2.065581e-04
 
9 18
-3.048188e-06 -7.158926e-05
-7.158926e-05 -1.271573e-03
 
9 19
-7.334426e-06 -2.794485e-05
-2.794485e-05 -2.332738e-04
 
9 20
3.341643e-05 8.410660e-05
8.410660e-05 1.909619e-04
 
9 21
2.049032e-05 1.686065e-04
1.686065e-04 5.909900e-04
 
9 22
-2.756249e-04 -1.205200e-04
-1.205200e-04 1.085180e-03
 
 
10 0
1.102669e-03 4.815372e-03
4.815372e-03 2.131944e-02
 
10 2
8.578916e-04 3.390773e-03
3.390773e-03 1.302830e-02
 
10 3
8.856886e-05 -6.187520e-04
-6.187520e-04 -7.718396e-03
 
10 4
-5.424962e-06 5.599106e-05
5.599106e-05 -3.355373e-04
 
10 5
-4.337716e-05 3.621424e-04
3.621424e-04 1.339058e-03
 
10 6
4.330016e-05 1.047304e-03
1.047304e-03 4.118340e-03
 
10 7
3.012514e-04 6.234100e-04
6.234100e-04 4.715975e-03
 
10 8
-5.646806e-04 -6.992367e-04
-6.992367e-04 5.064469e-03
 
10 9
1.792660e-05 3.201964e-06
3.201964e-06 4.723622e-03
 
10 10
4.591941e-06 -1.385880e-04
-1.385880e-04 3.410199e-03
 
10 14
-3.718954e-04 9.946600e-04
9.946600e-04 -6.986957e-04
 
10 15
-2.440179e-04 4.470202e-04
4.470202e-04 5.921245e-04
 
10 16
-1.253187e-04 7.190634e-05
7.190634e-05 1.232330e-03
 
10 17
9.292604e-06 -1.225983e-04
-1.225983e-04 1.043404e-03
 
10 18
-6.867189e-07 1.914212e-05
1.914212e-05 1.770245e-04
 
10 19
-1.636377e-06 7.834548e-05
7.834548e-05 -7.427269e-04
 
10 20
7.563564e-06 2.901509e-05
2.901509e-05 -5.944442e-04
 
10 21
-5.311379e-05 1.934836e-04
1.934836e-04 -6.183869e-04
 
10 22
6.885933e-05 -1.680340e-04
-1.680340e-04 4.099032e-04
 
 
11 0
4.127572e-04 8.475521e-04
8.475521e-04 1.748926e-03
 
11 2
4.126537e-04 8.460074e-04
8.460074e-04 1.725881e-03
 
11 3
9.814147e-05 5.042726e-04
5.042726e-04 1.705739e-03
 
11 4
-1.376720e-04 8.987902e-05
8.987902e-05 1.651762e-03
 
11 5
9.194333e-05 -2.737649e-04
-2.737649e-04 -1.459687e-03
 
11 6
1.858416e-04 4.058350e-04
4.058350e-04 8.783738e-04
 
11 7
2.619240e-04 5.634042e-04
5.634042e-04 1.226628e-03
 
11 8
-2.783170e-04 -3.951814e-04
-3.951814e-04 -4.114997e-04
 
11 9
1.103491e-04 4.694687e-05
4.694687e-05 -3.610694e-04
 
11 10
-4.009377e-05 6.333242e-05
6.333242e-05 6.167157e-04
 
11 14
3.024696e-04 2.532220e-04
2.532220e-04 1.945933e-04
 
11 15
7.278902e-06 3.784767e-04
3.784767e-04 7.762208e-04
 
11 16
-1.569318e-05 -1.365857e-04
-1.365857e-04 2.828670e-04
 
11 17
-5.153645e-05 -1.394793e-04
-1.394793e-04 2.225790e-04
 
11 18
-1.489842e-04 1.912689e-05
1.912689e-05 4.167994e-05
 
11 19
7.950600e-05 8.310650e-05
8.310650e-05 2.382729e-04
 
11 20
3.046716e-04 6.590616e-04
6.590616e-04 1.341767e-03
 
11 21
-1.099415e-05 -1.142621e-04
-1.142621e-04 -3.994009e-04
 
11 22
-3.265938e-05 -8.951764e-05
-8.951764e-05 -7.786188e-05
 
 
12 0
3.296188e-03 1.611302e-02
1.611302e-02 7.883766e-02
 
12 2
3.281144e-03 1.599329e-02
1.599329e-02 7.788474e-02
 
12 3
1.656921e-06 4.302269e-03
4.302269e-03 4.181382e-02
 
12 4
-4.847388e-06 3.613825e-06
3.613825e-06 2.242488e-02
 
12 5
8.747041e-06 2.659711e-04
2.659711e-04 1.849069e-02
 
12 6
-5.436123e-07 5.644390e-04
5.644390e-04 1.474830e-02
 
12 7
-3.901897e-06 4.318900e-04
4.318900e-04 1.033900e-02
 
12 8
-6.865728e-06 3.220046e-04
3.220046e-04 7.231065e-03
 
12 9
1.050864e-04 1.087208e-03
1.087208e-03 1.169016e-02
 
12 10
2.633884e-04 2.282961e-03
2.282961e-03 1.825536e-02
 
12 14
6.421469e-04 2.183213e-03
2.183213e-03 7.394047e-03
 
12 15
3.670001e-06 4.420292e-04
4.420292e-04 2.927787e-03
 
12 16
1.232451e-08 4.337648e-06
4.337648e-06 1.136029e-03
 
12 17
2.493139e-06 2.491110e-04
2.491110e-04 1.558484e-03
 
12 18
1.221360e-04 4.997743e-04
4.997743e-04 1.802482e-03
 
12 19
-2.558857e-05 -2.263712e-05
-2.263712e-05 4.613995e-04
 
12 20
-9.189646e-05 -3.044370e-04
-3.044370e-04 -3.224605e-04
 
12 21
-5.639697e-05 -7.314460e-05
-7.314460e-05 -8.887048e-05
 
12 22
2.021148e-05 2.438805e-05
2.438805e-05 2.063592e-07
 
 
13 0
5.862938e-05 1.081394e-05
1.081394e-05 1.645290e-03
 
13 2
-5.588989e-05 8.346359e-05
8.346359e-05 1.599202e-03
 
13 3
-5.060666e-05 -1.298310e-05
-1.298310e-05 3.082929e-03
 
13 4
-3.978456e-05 -1.985210e-05
-1.985210e-05 3.738370e-03
 
13 5
-1.175671e-04 -5.740876e-04
-5.740876e-04 1.087291e-03
 
13 6
-7.270976e-05 -5.254088e-04
-5.254088e-04 1.968915e-04
 
13 7
-1.619815e-04 -2.868240e-04
-2.868240e-04 -4.226278e-04
 
13 8
-2.151848e-05 -1.920466e-04
-1.920466e-04 -1.041086e-03
 
13 9
-7.093457e-05 -2.626090e-04
-2.626090e-04 -1.128831e-03
 
13 10
-1.141534e-04 -3.938373e-04
-3.938373e-04 -1.148912e-03
 
13 14
-1.240870e-03 -4.052309e-03
-4.052309e-03 -1.279355e-02
 
13 15
-8.093619e-05 -2.351732e-04
-2.351732e-04 -7.741355e-04
 
13 16
3.672564e-06 3.433534e-05
3.433534e-05 1.965976e-04
 
13 17
-3.793881e-05 -5.993303e-05
-5.993303e-05 1.956126e-04
 
13 18
-1.062062e-04 -5.096275e-04
-5.096275e-04 -8.081026e-04
 
13 19
-1.151800e-05 2.207321e-04
2.207321e-04 -1.017529e-04
 
13 20
3.787789e-04 5.945294e-04
5.945294e-04 2.285783e-04
 
13 21
-1.308280e-04 -2.168557e-04
-2.168557e-04 1.618469e-04
 
13 22
1.804492e-05 9.062536e-05
9.062536e-05 -1.090762e-04
 
 
14 0
1.499839e-04 1.089182e-04
1.089182e-04 4.068142e-04
 
14 2
-8.804204e-05 -2.434226e-04
-2.434226e-04 -1.147426e-04
 
14 3
1.287807e-04 2.119384e-04
2.119384e-04 6.493247e-04
 
14 4
-1.056830e-04 -3.625853e-04
-3.625853e-04 -8.762523e-04
 
14 5
1.730671e-05 5.761330e-05
5.761330e-05 3.968096e-04
 
14 6
-2.441344e-06 -1.647296e-05
-1.647296e-05 2.952225e-05
 
14 7
-2.261154e-05 -1.503771e-05
-1.503771e-05 5.539067e-04
 
14 8
-8.228995e-05 4.945837e-04
4.945837e-04 2.767319e-03
 
14 9
-8.306562e-05 -7.117820e-05
-7.117820e-05 1.073268e-03
 
14 10
-4.581030e-05 -1.780533e-04
-1.780533e-04 -3.692361e-04
 
14 14
1.081151e-04 -4.241195e-04
-4.241195e-04 -3.557454e-03
 
14 15
9.036149e-07 -2.834249e-04
-2.834249e-04 -2.644961e-03
 
14 16
-1.488732e-05 -2.032437e-04
-2.032437e-04 -1.960507e-03
 
14 17
4.392106e-05 1.925550e-04
1.925550e-04 -2.917675e-04
 
14 18
-8.022761e-05 6.605698e-05
6.605698e-05 -1.014376e-06
 
14 19
2.062408e-05 6.875064e-05
6.875064e-05 -1.549054e-04
 
14 20
-4.197157e-06 -3.860995e-05
-3.860995e-05 -3.192010e-04
 
14 21
2.306228e-05 9.581920e-05
9.581920e-05 -2.021216e-04
 
14 22
-1.209016e-04 2.403550e-04
2.403550e-04 1.065989e-04
 
 
15 0
4.210485e-05 1.234883e-03
1.234883e-03 5.275758e-02
 
15 2
2.506408e-05 1.405648e-03
1.405648e-03 5.104636e-02
 
15 3
-5.599279e-07 4.476144e-04
4.476144e-04 2.092142e-02
 
15 4
-6.251252e-06 1.034727e-04
1.034727e-04 8.248985e-03
 
15 5
-6.847245e-06 1.894856e-04
1.894856e-04 4.611498e-03
 
15 6
1.481251e-07 1.116319e-04
1.116319e-04 1.961246e-03
 
15 7
-7.495964e-05 -3.463495e-04
-3.463495e-04 2.423551e-04
 
15 8
-3.144987e-05 -4.971535e-04
-4.971535e-04 -6.992785e-04
 
15 9
-2.314935e-04 -7.069355e-04
-7.069355e-04 -4.761863e-05
 
15 10
-1.421042e-04 2.494128e-06
2.494128e-06 3.516554e-03
 
15 14
3.101882e-06 1.379376e-04
1.379376e-04 3.672172e-03
 
15 15
-7.795738e-06 -1.771174e-04
-1.771174e-04 9.347273e-04
 
15 16
1.836767e-05 -1.450995e-04
-1.450995e-04 1.659587e-04
 
15 17
-6.833175e-05 -1.799589e-04
-1.799589e-04 -3.785627e-04
 
15 18
-2.904420e-04 -6.486472e-04
-6.486472e-04 -1.440803e-03
 
15 19
1.875571e-04 1.095739e-04
1.095739e-04 -4.937790e-04
 
15 20
-1.193983e-04 1.128135e-04
1.128135e-04 5.728514e-05
 
15 21
6.633352e-05 4.934089e-05
4.934089e-05 1.347857e-04
 
15 22
4.973030e-05 1.035144e-04
1.035144e-04 1.712858e-04
 
 
16 0
2.618895e-04 1.707924e-03
1.707924e-03 1.233760e-02
 
16 2
1.569455e-04 1.472174e-03
1.472174e-03 1.180800e-02
 
16 3
6.050029e-05 2.993693e-04
2.993693e-04 8.888481e-04
 
16 4
2.330722e-05 8.185521e-06
8.185521e-06 -2.048570e-04
 
16 5
1.566226e-04 3.296255e-04
3.296255e-04 3.939270e-04
 
16 6
4.739417e-04 1.224409e-03
1.224409e-03 2.403116e-03
 
16 7
-2.679525e-04 -1.474271e-04
-1.474271e-04 1.522082e-03
 
16 8
1.478507e-04 -2.295326e-04
-2.295326e-04 2.572200e-04
 
16 9
-1.114970e-04 1.479543e-04
1.479543e-04 1.760605e-04
 
16 10
-9.406460e-05 -2.074785e-04
-2.074785e-04 -2.589662e-04
 
16 14
-5.460976e-05 -4.516304e-04
-4.516304e-04 -1.517730e-03
 
16 15
-3.393722e-05 -4.876627e-04
-4.876627e-04 -2.074093e-03
 
16 16
4.086758e-06 2.084857e-05
2.084857e-05 -1.600577e-03
 
16 17
-8.083742e-06 -1.662525e-04
-1.662525e-04 4.577909e-04
 
16 18
-1.956294e-05 1.879934e-04
1.879934e-04 2.172757e-04
 
16 19
5.997128e-05 4.130533e-05
4.130533e-05 -1.696617e-04
 
16 20
-6.312004e-05 -1.597198e-04
-1.597198e-04 -3.997316e-04
 
16 21
1.174574e-04 1.562741e-04
1.562741e-04 -1.243105e-04
 
16 22
5.860125e-04 -8.087786e-05
-8.087786e-05 2.033281e-06
 
 
17 0
1.113896e-05 4.374436e-04
4.374436e-04 1.718745e-02
 
17 2
1.104277e-05 4.323977e-04
4.323977e-04 1.692277e-02
 
17 3
3.576886e-05 8.887844e-04
8.887844e-04 1.627543e-02
 
17 4
-4.598848e-05 1.623144e-03
1.623144e-03 1.502935e-02
 
17 5
1.947342e-04 1.869662e-03
1.869662e-03 1.553668e-02
 
17 6
2.988692e-04 2.199781e-03
2.199781e-03 1.603280e-02
 
17 7
2.374449e-04 1.690008e-03
1.690008e-03 1.092222e-02
 
17 8
8.608926e-05 1.319884e-03
1.319884e-03 7.427134e-03
 
17 9
9.431907e-05 9.081274e-04
9.081274e-04 5.083568e-03
 
17 10
6.151718e-05 5.324503e-04
5.324503e-04 3.213660e-03
 
17 14
2.049696e-04 1.267220e-03
1.267220e-03 7.806062e-03
 
17 15
6.355315e-05 5.492360e-04
5.492360e-04 4.459973e-03
 
17 16
-5.539614e-05 -7.228365e-05
-7.228365e-05 1.515765e-03
 
17 17
9.837845e-05 4.729873e-04
4.729873e-04 2.323079e-03
 
17 18
1.152113e-04 6.727318e-04
6.727318e-04 2.538951e-03
 
17 19
-6.487169e-05 1.030674e-04
1.030674e-04 9.421273e-04
 
17 20
2.250440e-05 -8.415165e-05
-8.415165e-05 -2.581009e-04
 
17 21
-2.940491e-05 3.039762e-05
3.039762e-05 -2.304103e-04
 
17 22
3.503293e-05 1.663270e-04
1.663270e-04 -1.991375e-04
 
 
18 0
1.619842e-04 2.924811e-04
2.924811e-04 9.322376e-03
 
18 2
-1.617219e-04 -2.241068e-04
-2.241068e-04 8.497977e-03
 
18 3
8.184613e-06 7.182250e-05
7.182250e-05 4.707089e-04
 
18 4
2.185085e-05 -1.270226e-05
-1.270226e-05 -2.033457e-03
 
18 5
7.046526e-06 -7.625958e-05
-7.625958e-05 -2.803310e-03
 
18 6
-2.015584e-05 -2.687533e-04
-2.687533e-04 -3.550241e-03
 
18 7
1.534891e-05 1.061497e-05
1.061497e-05 -2.230204e-03
 
18 8
5.184778e-06 1.930543e-04
1.930543e-04 -9.637899e-04
 
18 9
7.396192e-05 5.152512e-05
5.152512e-05 8.290995e-05
 
18 10
8.691671e-06 2.792494e-04
2.792494e-04 1.862824e-03
 
18 14
7.300738e-05 1.930697e-04
1.930697e-04 3.518520e-04
 
18 15
-2.316627e-04 -6.286460e-04
-6.286460e-04 -1.011098e-03
 
18 16
-3.248270e-04 -2.663043e-04
-2.663043e-04 -2.099895e-04
 
18 17
-2.246305e-04 -4.776297e-04
-4.776297e-04 -7.173629e-04
 
18 18
1.254141e-04 2.247711e-04
2.247711e-04 2.619046e-04
 
18 19
1.115188e-04 3.861947e-05
3.861947e-05 -7.207111e-04
 
18 20
5.308657e-05 2.314331e-05
2.314331e-05 -5.725173e-04
 
18 21
-7.172360e-05 -1.987929e-04
-1.987929e-04 5.580446e-05
 
18 22
-2.183696e-04 -6.303594e-05
-6.303594e-05 7.161258e-05
 
 
19 0
5.939532e-03 2.007144e-02
2.007144e-02 6.966722e-02
 
19 2
5.909671e-03 2.030160e-02
2.030160e-02 6.789327e-02
 
19 3
2.136545e-04 -8.500177e-04
-8.500177e-04 -7.645360e-03
 
19 4
-8.496865e-05 -2.311033e-04
-2.311033e-04 4.208891e-04
 
19 5
-1.729207e-04 -4.398761e-04
-4.398761e-04 3.620622e-04
 
19 6
-2.532915e-04 -7.673575e-04
-7.673575e-04 -1.026137e-03
 
19 7
-1.782986e-04 -8.674067e-04
-8.674067e-04 -2.354893e-03
 
19 8
-4.008939e-05 -6.719872e-04
-6.719872e-04 -2.880581e-03
 
19 9
6.467044e-05 -5.494571e-05
-5.494571e-05 -3.125775e-03
 
19 10
